PROSPECTID,MARITALSTATUS,EDUCATION,AGE,GENDER,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,PL_Flag,pct_PL_enq_L6m_of_ever,HL_Flag,GL_Flag,last_prod_enq2,Credit_Score
24419,Married,UNDER GRADUATE,25,M,13000,74,1.0,0,1.0,0,0,ConsumerLoan,641
3765,Single,GRADUATE,27,M,78000,48,0.667,0,0.0,1,0,others,676
823,Married,SSC,51,M,18000,200,1.0,0,0.0,0,1,HL,688
969,Married,12TH,33,M,28000,224,0.125,0,0.0,1,0,others,719
39517,Married,SSC,27,M,17000,66,1.0,0,0.0,0,0,ConsumerLoan,678
33853,Married,12TH,37,M,30000,190,0.0,0,0.0,0,0,others,691
24048,Married,GRADUATE,28,M,38000,114,1.0,0,0.0,0,0,ConsumerLoan,653
8403,Single,SSC,51,M,30000,173,1.0,0,0.0,0,0,others,697
9818,Married,UNDER GRADUATE,45,M,25000,78,0.6,1,0.667,0,0,ConsumerLoan,656
31561,Married,OTHERS,40,M,20000,24,0.545,0,0.0,1,0,others,691
38594,Married,OTHERS,40,M,15000,85,1.0,0,0.0,0,0,others,683
628,Married,SSC,43,M,16000,45,0.333,1,0.0,0,0,ConsumerLoan,686
41810,Married,GRADUATE,55,M,48000,355,0.114,1,0.0,1,0,others,692
47095,Married,SSC,54,M,8500,369,0.0,0,0.0,0,0,others,686
9215,Married,OTHERS,43,M,16000,210,0.167,0,0.0,1,0,ConsumerLoan,659
34329,Married,UNDER GRADUATE,35,M,13000,74,0.0,0,0.0,0,0,others,679
18324,Single,GRADUATE,28,M,12500,26,1.0,0,0.0,0,0,ConsumerLoan,664
35916,Married,OTHERS,46,M,13000,115,0.5,0,0.0,0,0,others,695
10422,Married,UNDER GRADUATE,46,M,30000,78,1.0,0,0.0,0,0,AL,689
44963,Married,GRADUATE,35,M,21210,138,0.5,1,0.0,0,1,HL,707
26991,Married,12TH,30,M,14000,106,0.333,0,0.0,1,0,ConsumerLoan,680
46694,Married,12TH,32,M,25000,40,0.667,0,0.0,0,0,others,687
11158,Married,OTHERS,38,M,50000,68,1.0,0,0.0,0,0,ConsumerLoan,675
32330,Married,OTHERS,31,M,28000,62,0.222,0,1.0,1,0,PL,680
48912,Married,GRADUATE,27,M,15000,28,0.909,0,1.0,0,1,ConsumerLoan,666
37916,Married,SSC,27,M,25000,152,0.5,0,0.0,0,0,others,724
50879,Single,POST-GRADUATE,43,F,42500,191,0.4,1,0.0,0,0,others,687
7218,Married,SSC,28,M,45000,146,0.5,0,0.0,1,0,others,671
45399,Married,SSC,37,M,16000,176,0.0,0,0.0,1,0,others,701
31245,Single,12TH,23,M,45000,126,1.0,0,0.0,1,1,others,675
4250,Married,GRADUATE,38,M,25000,94,0.0,0,0.0,1,0,ConsumerLoan,663
31674,Single,SSC,28,M,10000,123,0.25,0,0.0,0,0,ConsumerLoan,694
1478,Married,UNDER GRADUATE,29,M,32000,61,0.533,0,0.0,1,0,ConsumerLoan,657
22917,Married,12TH,45,M,35000,250,0.5,0,0.0,1,0,AL,678
42935,Single,GRADUATE,23,M,21500,102,0.0,1,1.0,0,0,ConsumerLoan,655
37631,Married,GRADUATE,32,M,18000,84,0.25,0,0.0,1,0,ConsumerLoan,663
47773,Married,12TH,36,M,38000,105,0.333,1,0.0,0,1,PL,720
38114,Married,12TH,31,F,20000,183,1.0,0,0.0,0,0,others,679
23524,Single,12TH,27,M,45000,123,0.033,0,0.0,1,0,ConsumerLoan,663
37375,Single,12TH,23,M,18500,125,0.5,0,1.0,0,0,ConsumerLoan,660
32133,Married,OTHERS,31,M,15000,146,0.0,0,0.0,0,0,others,685
3327,Married,GRADUATE,46,M,24000,71,0.0,0,1.0,0,0,ConsumerLoan,668
40027,Single,OTHERS,28,M,23000,80,0.0,0,0.0,0,0,others,691
2398,Married,12TH,33,M,22000,128,0.5,0,0.0,0,0,others,688
46810,Married,OTHERS,36,M,18000,242,0.0,0,0.0,1,0,others,692
1151,Married,12TH,30,M,15000,78,0.75,0,1.0,0,0,PL,639
1123,Married,GRADUATE,33,M,48000,81,1.0,1,0.0,0,0,PL,692
26610,Married,GRADUATE,33,M,23000,66,0.714,0,0.0,1,0,ConsumerLoan,690
8598,Married,SSC,35,M,18000,284,0.0,0,0.0,1,0,others,683
11481,Single,POST-GRADUATE,28,M,34000,185,0.222,0,0.0,1,0,others,666
14471,Married,SSC,32,F,23400,130,0.5,0,0.0,0,0,others,715
3891,Married,SSC,32,M,32000,122,0.2,0,0.0,1,0,ConsumerLoan,715
46016,Single,12TH,35,M,19000,63,0.0,0,0.0,1,0,others,681
2618,Married,12TH,45,M,25000,68,0.0,0,0.0,0,0,others,725
14317,Married,12TH,30,M,35000,137,0.059,0,0.0,1,0,ConsumerLoan,669
38039,Single,12TH,24,M,16000,34,0.222,1,0.714,1,0,PL,666
68,Married,GRADUATE,47,M,20000,122,0.0,0,0.0,0,0,others,688
20872,Married,SSC,30,M,25000,273,1.0,0,0.0,0,0,others,677
45159,Married,UNDER GRADUATE,43,M,23000,129,0.0,0,0.0,1,0,ConsumerLoan,653
4499,Married,SSC,28,M,18500,125,0.0,0,0.0,0,0,ConsumerLoan,685
13823,Married,GRADUATE,27,M,28000,30,1.0,1,0.0,0,0,others,679
40807,Single,UNDER GRADUATE,24,M,20000,90,1.0,0,0.0,0,0,PL,688
31800,Single,SSC,21,M,31000,188,1.0,0,0.0,0,0,others,688
32812,Married,UNDER GRADUATE,34,M,29500,152,0.0,0,0.0,0,0,PL,694
24369,Single,12TH,27,M,30000,121,1.0,0,0.0,0,0,ConsumerLoan,674
18038,Married,12TH,30,M,35000,125,0.25,0,0.0,0,0,ConsumerLoan,694
9433,Married,12TH,27,M,43000,53,1.0,0,0.0,0,0,others,693
21329,Married,12TH,32,M,40000,69,0.667,0,0.0,0,0,others,670
42351,Single,GRADUATE,23,M,24000,148,1.0,0,1.0,0,0,ConsumerLoan,668
44170,Married,POST-GRADUATE,33,M,28500,122,0.0,0,1.0,1,0,PL,652
7694,Married,12TH,30,M,20000,32,0.333,0,0.0,1,0,others,663
39813,Married,12TH,34,M,16000,100,0.75,1,1.0,0,0,PL,663
15330,Married,12TH,33,F,15000,32,0.25,1,1.0,0,0,ConsumerLoan,674
30070,Married,SSC,37,M,18000,78,1.0,0,0.0,0,0,CC,677
17056,Married,SSC,48,M,56000,58,1.0,1,1.0,0,0,PL,680
44650,Married,SSC,22,M,30000,369,1.0,0,0.0,0,0,others,670
24826,Single,12TH,26,M,15000,89,1.0,0,0.0,0,0,others,679
2787,Married,GRADUATE,39,F,45000,89,1.0,0,1.0,0,1,PL,694
16126,Married,12TH,34,M,35000,78,0.0,0,0.0,1,0,others,695
22604,Married,OTHERS,44,F,31000,131,1.0,0,0.0,0,0,ConsumerLoan,683
34444,Married,GRADUATE,35,M,75000,126,1.0,0,0.0,0,1,HL,682
16268,Married,12TH,25,M,29500,70,0.429,0,0.0,0,0,CC,681
3459,Married,POST-GRADUATE,39,F,17200,174,0.0,0,0.0,0,0,ConsumerLoan,680
3794,Single,GRADUATE,28,M,30000,77,0.0,0,0.0,0,0,ConsumerLoan,648
13327,Single,12TH,53,M,23000,242,0.333,0,0.0,1,0,CC,678
21869,Married,POST-GRADUATE,34,M,50000,90,0.5,1,0.0,0,1,HL,688
28518,Married,12TH,35,M,24000,67,0.308,1,0.0,0,0,others,678
22636,Married,UNDER GRADUATE,37,M,30000,116,0.0,0,0.0,0,0,others,672
44488,Single,12TH,26,M,16000,70,0.333,0,1.0,1,0,CC,674
24542,Married,SSC,47,M,25000,126,0.5,0,0.0,0,0,others,671
30170,Single,UNDER GRADUATE,26,M,22000,14,1.0,0,0.0,0,0,ConsumerLoan,669
4509,Single,UNDER GRADUATE,27,M,15000,121,1.0,0,0.0,0,0,others,676
3621,Married,GRADUATE,51,M,23000,234,0.286,0,0.0,0,0,ConsumerLoan,745
29633,Single,GRADUATE,24,M,35000,131,1.0,0,0.0,1,0,ConsumerLoan,668
32420,Married,12TH,36,M,40000,125,0.0,0,0.0,0,0,AL,701
32050,Single,GRADUATE,26,M,25000,18,1.0,0,1.0,0,0,CC,675
32697,Married,SSC,42,M,15000,130,0.571,0,0.0,0,0,ConsumerLoan,673
47185,Married,GRADUATE,36,M,65000,125,0.25,0,1.0,1,0,ConsumerLoan,620
13179,Married,12TH,26,M,18000,38,0.333,0,0.0,0,0,ConsumerLoan,684
37580,Married,SSC,31,M,25000,38,0.5,0,0.5,0,0,ConsumerLoan,647
23931,Married,GRADUATE,44,M,15000,65,0.25,0,0.0,0,0,ConsumerLoan,694
14992,Married,GRADUATE,34,M,33500,38,0.625,1,0.368,0,0,PL,659
1479,Single,SSC,37,M,21500,247,0.833,1,0.0,0,1,HL,700
3494,Married,12TH,59,M,20000,191,0.133,0,0.0,1,0,others,685
24195,Married,GRADUATE,22,M,32000,40,0.5,1,0.0,0,0,CC,687
26780,Single,GRADUATE,28,M,18000,16,1.0,0,0.0,0,0,CC,676
33879,Married,12TH,29,M,40000,186,0.636,0,1.0,0,0,ConsumerLoan,679
2402,Married,12TH,25,M,20000,81,1.0,0,0.0,0,0,ConsumerLoan,667
40901,Married,GRADUATE,32,M,28500,29,1.0,0,0.8,0,0,PL,670
35261,Married,GRADUATE,34,M,18000,41,0.071,0,0.0,1,0,others,674
12218,Married,UNDER GRADUATE,28,M,20000,39,1.0,0,0.0,0,0,others,686
13783,Single,GRADUATE,23,M,25000,31,0.381,0,1.0,1,0,ConsumerLoan,687
45279,Married,POST-GRADUATE,36,M,70000,62,0.4,0,0.0,0,0,ConsumerLoan,659
19120,Married,12TH,50,M,10000,81,0.333,1,0.0,1,0,others,712
17720,Married,12TH,27,M,25000,62,1.0,0,0.0,0,0,others,695
38857,Married,UNDER GRADUATE,57,M,32000,248,0.5,0,0.0,1,1,others,711
37228,Married,12TH,23,F,22000,65,0.0,0,0.0,0,0,ConsumerLoan,680
49623,Married,12TH,62,M,16000,186,0.5,0,0.0,0,0,others,717
32032,Married,UNDER GRADUATE,40,F,15000,109,1.0,0,0.0,0,0,others,684
30994,Single,GRADUATE,22,M,20000,26,1.0,0,0.0,0,0,ConsumerLoan,673
41922,Married,GRADUATE,30,M,9000,80,0.0,0,0.0,1,0,others,666
14092,Married,SSC,35,M,20000,17,1.0,0,1.0,0,0,ConsumerLoan,633
20066,Married,12TH,33,M,15000,192,0.2,0,0.0,1,0,ConsumerLoan,643
36341,Married,UNDER GRADUATE,33,M,25000,96,0.25,0,1.0,0,0,PL,687
17870,Married,OTHERS,47,M,25500,107,0.0,0,0.0,0,0,others,678
34254,Single,GRADUATE,25,M,32000,50,1.0,0,0.0,0,0,others,675
45305,Single,GRADUATE,28,M,15000,66,1.0,0,0.0,0,0,others,672
11452,Married,SSC,50,M,25000,38,1.0,0,0.0,0,0,ConsumerLoan,674
28525,Married,12TH,32,M,22000,66,1.0,0,1.0,0,0,PL,668
18572,Married,POST-GRADUATE,31,M,17500,70,0.4,0,0.0,1,0,AL,685
19015,Single,GRADUATE,23,M,21500,53,0.5,0,0.0,0,1,others,687
33812,Single,12TH,22,M,68000,105,0.667,0,1.0,0,0,ConsumerLoan,656
585,Single,12TH,24,M,25000,200,0.714,0,0.0,1,0,ConsumerLoan,674
15885,Married,12TH,34,M,32000,251,1.0,0,0.0,0,0,others,719
45420,Married,12TH,36,M,25000,78,0.062,0,0.0,1,0,others,692
14972,Married,OTHERS,45,M,25000,66,0.333,0,0.0,0,0,ConsumerLoan,703
27121,Married,12TH,40,M,26000,50,0.0,0,0.0,0,0,others,691
19509,Single,12TH,27,M,35000,103,1.0,0,0.5,0,0,others,632
43780,Married,UNDER GRADUATE,41,F,65000,67,0.1,1,0.0,1,0,ConsumerLoan,668
12372,Single,12TH,23,M,18000,26,0.0,1,0.667,0,0,PL,651
41608,Married,12TH,31,M,18000,119,1.0,0,0.0,0,0,others,689
26114,Single,GRADUATE,23,M,30000,35,0.667,0,0.0,0,0,ConsumerLoan,662
51212,Single,GRADUATE,38,M,15000,76,0.0,0,0.0,1,0,others,677
23276,Single,GRADUATE,26,M,20000,18,1.0,0,0.0,0,0,others,670
41122,Married,SSC,33,M,30000,126,0.125,0,0.0,1,0,others,667
42963,Single,12TH,23,M,40000,183,0.0,1,0.0,0,0,ConsumerLoan,655
44774,Married,UNDER GRADUATE,41,M,78000,273,0.476,0,0.0,1,0,CC,698
1942,Married,UNDER GRADUATE,39,M,39000,226,0.5,0,0.0,0,0,CC,711
7496,Single,GRADUATE,28,M,15000,107,0.333,0,1.0,0,0,PL,692
17427,Single,UNDER GRADUATE,23,M,28000,36,0.4,1,0.0,0,0,ConsumerLoan,669
34791,Married,12TH,42,M,22000,152,0.6,0,0.0,0,0,others,672
7398,Married,GRADUATE,39,M,14000,128,1.0,1,1.0,0,0,PL,682
4422,Married,GRADUATE,51,M,25000,240,1.0,0,0.0,0,0,CC,673
1107,Married,GRADUATE,31,M,25000,122,0.5,0,0.0,0,0,ConsumerLoan,686
13872,Married,OTHERS,24,M,26000,191,0.792,0,0.25,0,0,ConsumerLoan,636
32121,Single,GRADUATE,29,M,20350,29,0.0,0,0.0,0,0,ConsumerLoan,674
11322,Single,GRADUATE,31,M,16000,38,0.0,0,0.0,0,0,ConsumerLoan,668
35749,Married,GRADUATE,36,M,42000,120,0.0,0,0.0,0,0,ConsumerLoan,665
7596,Married,OTHERS,54,M,12000,368,1.0,0,0.0,0,0,ConsumerLoan,665
769,Single,SSC,31,M,28000,114,1.0,1,0.5,0,0,PL,668
34306,Married,GRADUATE,36,F,15000,75,1.0,0,0.0,0,0,ConsumerLoan,674
44884,Single,SSC,33,M,25000,136,0.5,0,1.0,0,0,ConsumerLoan,674
50882,Single,GRADUATE,22,M,15000,54,1.0,1,0.0,0,0,others,681
35555,Married,12TH,37,M,29000,105,0.556,0,0.0,1,0,others,698
6869,Married,12TH,35,M,15000,245,1.0,0,0.0,0,0,others,673
49616,Married,GRADUATE,35,M,18000,228,0.444,0,0.0,0,0,CC,697
36775,Married,12TH,33,F,40000,311,0.5,0,0.0,0,0,others,714
1522,Married,OTHERS,48,M,25000,125,1.0,0,0.0,0,0,others,689
10682,Married,12TH,29,M,20000,37,1.0,0,0.0,0,0,ConsumerLoan,684
47701,Single,GRADUATE,27,M,28000,89,1.0,0,0.0,0,0,ConsumerLoan,659
27821,Single,GRADUATE,24,M,9000,13,1.0,0,0.0,0,0,others,701
23407,Single,12TH,21,M,12000,45,1.0,0,0.0,0,0,PL,684
43742,Married,GRADUATE,51,M,20000,152,0.154,0,0.0,1,0,others,668
14657,Married,12TH,38,M,28000,122,0.75,1,0.333,0,0,others,671
3770,Single,UNDER GRADUATE,24,M,17000,130,1.0,0,1.0,0,0,ConsumerLoan,677
10175,Single,12TH,27,M,18000,38,1.0,0,0.0,0,0,others,677
4246,Single,GRADUATE,21,F,55000,66,0.0,0,0.0,0,0,ConsumerLoan,679
20005,Single,GRADUATE,26,M,17000,32,1.0,1,0.0,0,0,PL,692
21233,Married,12TH,28,M,12000,38,1.0,0,0.0,0,0,others,694
33116,Married,12TH,50,M,19000,101,1.0,0,0.0,0,0,ConsumerLoan,684
22839,Married,12TH,46,M,16000,200,1.0,0,0.0,0,0,others,680
21027,Married,GRADUATE,29,M,32000,83,0.5,0,0.0,1,0,ConsumerLoan,707
40701,Single,GRADUATE,34,M,22680,107,0.6,0,0.0,1,0,others,699
44820,Single,12TH,30,M,69000,250,1.0,0,0.0,0,0,others,713
25275,Married,GRADUATE,33,M,45000,129,1.0,0,0.0,0,0,ConsumerLoan,653
35144,Married,GRADUATE,27,M,26000,66,1.0,0,0.0,0,0,ConsumerLoan,681
10477,Single,PROFESSIONAL,27,M,22000,107,0.125,0,0.0,1,0,ConsumerLoan,672
30922,Married,SSC,26,F,25000,24,1.0,0,0.0,0,0,ConsumerLoan,676
35817,Single,GRADUATE,22,M,26500,34,0.0,0,0.0,0,0,others,688
33153,Married,GRADUATE,30,M,21000,115,0.667,1,0.6,0,0,ConsumerLoan,677
20022,Single,SSC,27,M,20000,128,1.0,0,0.0,0,0,others,675
33782,Married,12TH,45,M,20687,256,1.0,0,0.0,0,0,PL,689
4192,Single,UNDER GRADUATE,29,M,20000,29,0.6,1,0.0,0,0,others,678
16153,Married,POST-GRADUATE,32,M,25000,181,0.238,1,0.455,1,0,others,690
20248,Married,SSC,26,M,20000,245,1.0,0,0.0,0,0,others,677
24152,Married,SSC,31,M,16000,104,0.25,0,0.0,0,0,ConsumerLoan,688
12630,Single,SSC,25,M,20000,81,0.0,0,0.0,1,0,ConsumerLoan,672
35066,Married,UNDER GRADUATE,52,M,35000,240,0.5,1,0.0,0,0,ConsumerLoan,724
13561,Married,GRADUATE,23,F,8500,82,0.75,0,0.0,0,0,others,683
27249,Married,12TH,28,M,12000,60,0.429,0,0.0,1,0,ConsumerLoan,674
26581,Single,GRADUATE,23,M,25000,76,1.0,0,0.0,0,0,ConsumerLoan,668
34676,Married,12TH,24,M,23000,88,0.0,0,0.667,1,0,PL,678
7462,Married,OTHERS,42,M,15000,188,1.0,0,0.0,0,0,others,691
39332,Married,OTHERS,23,M,14000,130,1.0,0,0.0,1,0,others,700
3611,Married,GRADUATE,54,F,15000,273,0.25,1,0.0,0,1,PL,722
26021,Married,SSC,32,M,10000,126,0.0,0,1.0,1,0,ConsumerLoan,664
24720,Married,UNDER GRADUATE,33,M,48000,150,0.25,0,0.0,0,0,ConsumerLoan,697
11248,Single,12TH,37,M,22000,128,0.125,0,0.0,0,0,ConsumerLoan,678
24553,Single,12TH,22,M,25000,66,0.0,0,0.0,0,0,ConsumerLoan,686
29713,Single,GRADUATE,22,M,18000,30,1.0,0,0.0,0,0,CC,681
50359,Single,12TH,21,M,19000,70,1.0,0,0.0,0,0,others,681
27663,Married,SSC,34,M,0,135,0.667,1,0.0,1,0,ConsumerLoan,671
34366,Single,UNDER GRADUATE,24,M,22000,62,0.857,0,1.0,0,0,PL,679
17534,Married,12TH,41,M,48000,182,0.5,0,0.0,0,0,ConsumerLoan,661
29063,Single,12TH,29,M,26000,68,1.0,0,0.0,0,0,others,690
45067,Married,SSC,32,M,15000,23,0.667,0,0.0,0,0,others,669
46586,Married,GRADUATE,54,M,20000,126,0.385,0,0.0,1,0,others,725
46229,Married,UNDER GRADUATE,40,M,25000,105,1.0,0,1.0,0,0,PL,665
20369,Married,OTHERS,45,M,25000,125,0.5,0,0.0,0,0,others,686
2551,Single,SSC,22,M,37000,97,0.0,0,0.0,1,0,others,664
14441,Single,GRADUATE,23,M,16000,50,1.0,0,0.0,0,0,ConsumerLoan,673
41969,Married,SSC,36,M,48000,137,0.13,0,0.0,1,1,HL,686
50026,Married,OTHERS,29,M,14000,131,0.5,0,0.0,0,0,ConsumerLoan,675
14050,Single,12TH,22,M,35000,39,0.0,0,0.0,0,0,ConsumerLoan,676
26808,Married,12TH,33,M,14000,101,0.5,0,0.0,0,0,others,679
34612,Married,GRADUATE,31,M,40000,189,0.0,0,0.0,0,0,ConsumerLoan,658
1595,Married,OTHERS,26,M,20000,74,0.0,0,0.0,1,0,others,666
35635,Married,GRADUATE,31,M,16000,65,0.5,0,0.0,0,0,others,696
1105,Married,SSC,42,F,22000,125,0.562,0,1.0,1,0,ConsumerLoan,683
27449,Married,SSC,38,M,25000,107,0.5,0,0.0,0,0,AL,652
32167,Married,UNDER GRADUATE,27,M,30000,95,1.0,1,0.333,0,0,others,665
27529,Single,12TH,25,M,25000,102,1.0,0,0.0,0,0,PL,665
34609,Married,12TH,38,M,30000,131,0.333,0,0.5,0,0,PL,676
24333,Married,SSC,34,M,10000,106,1.0,0,0.0,0,0,others,682
2438,Married,GRADUATE,43,M,18000,25,0.333,0,0.0,0,0,others,703
26880,Married,GRADUATE,29,F,15000,42,0.5,0,0.0,0,1,ConsumerLoan,653
23065,Married,GRADUATE,27,M,22000,122,0.0,0,0.0,0,0,ConsumerLoan,684
35699,Single,UNDER GRADUATE,27,M,17500,47,0.857,0,0.0,1,0,others,682
14460,Single,GRADUATE,27,M,24000,64,1.0,0,0.0,0,0,others,682
9668,Single,SSC,22,M,16000,59,1.0,0,0.0,0,0,ConsumerLoan,667
50822,Married,GRADUATE,32,M,55000,54,1.0,0,0.0,0,0,others,663
34273,Married,12TH,33,M,18000,251,0.333,0,0.0,0,0,others,704
32357,Single,12TH,36,M,35000,66,0.1,0,0.0,0,0,PL,679
35931,Married,OTHERS,47,M,21000,172,0.167,0,0.0,1,0,ConsumerLoan,675
51111,Single,GRADUATE,38,M,45000,114,0.667,1,0.0,0,1,ConsumerLoan,726
3139,Married,12TH,46,M,40000,68,1.0,0,0.0,0,0,ConsumerLoan,677
45575,Married,GRADUATE,36,M,32000,86,0.786,1,0.0,0,0,ConsumerLoan,682
26298,Single,GRADUATE,27,M,23500,44,1.0,0,0.0,0,0,CC,676
26603,Married,GRADUATE,37,M,25000,365,1.0,0,0.0,0,0,ConsumerLoan,657
33054,Married,12TH,34,M,21000,115,0.636,1,1.0,0,0,ConsumerLoan,697
26072,Married,UNDER GRADUATE,43,M,10000,80,0.0,0,0.0,0,0,others,673
35618,Married,12TH,55,M,20000,249,1.0,0,0.0,0,0,others,708
723,Married,GRADUATE,55,M,30000,305,1.0,0,0.0,0,0,ConsumerLoan,673
21768,Married,OTHERS,33,M,25000,242,1.0,0,0.0,0,0,ConsumerLoan,670
17399,Married,12TH,33,M,20000,39,1.0,0,0.0,0,0,ConsumerLoan,670
34215,Married,GRADUATE,34,M,22000,93,0.0,0,0.0,0,0,others,688
21042,Married,12TH,35,M,12000,106,1.0,0,0.0,1,0,ConsumerLoan,654
15359,Single,OTHERS,33,M,25000,60,0.625,0,0.0,1,0,ConsumerLoan,690
43226,Single,UNDER GRADUATE,25,M,12000,28,0.667,0,0.0,1,0,ConsumerLoan,676
44695,Married,UNDER GRADUATE,25,M,20000,307,1.0,0,0.0,0,1,others,679
35630,Married,POST-GRADUATE,35,M,20000,99,0.333,0,0.0,0,0,others,703
13630,Married,GRADUATE,29,M,25000,78,1.0,0,0.0,0,0,ConsumerLoan,680
31021,Married,POST-GRADUATE,37,F,22000,35,0.667,0,0.0,0,1,HL,696
36602,Single,POST-GRADUATE,22,M,17000,52,0.333,0,0.0,1,0,ConsumerLoan,702
46637,Married,SSC,41,M,20000,66,0.333,0,0.0,0,0,others,690
11285,Married,UNDER GRADUATE,36,M,78000,149,1.0,0,0.0,0,0,others,662
48904,Single,GRADUATE,22,M,25000,18,1.0,0,0.0,0,0,CC,691
16128,Single,SSC,26,M,13000,30,0.0,0,0.0,0,0,ConsumerLoan,684
4525,Married,12TH,27,M,25000,94,1.0,0,0.0,1,0,ConsumerLoan,683
12899,Single,GRADUATE,29,M,50000,72,1.0,0,0.0,0,0,ConsumerLoan,672
31532,Married,OTHERS,40,M,30000,120,0.5,0,0.0,1,0,others,686
26037,Married,GRADUATE,47,M,50000,246,0.333,0,0.0,0,0,HL,679
16354,Single,POST-GRADUATE,29,F,13000,83,0.0,1,0.0,0,0,PL,689
35319,Married,12TH,47,M,32000,154,0.0,0,0.0,0,0,others,717
23587,Single,UNDER GRADUATE,26,M,20000,154,1.0,0,0.0,0,0,others,682
24530,Married,SSC,56,M,25000,130,1.0,0,0.0,0,1,HL,672
26812,Married,SSC,30,M,25000,103,0.0,0,0.0,0,0,AL,684
35165,Married,OTHERS,29,M,50000,61,1.0,0,0.0,0,0,ConsumerLoan,685
21368,Single,SSC,41,M,35000,251,0.857,1,0.0,0,0,PL,680
43235,Married,UNDER GRADUATE,38,M,15000,63,0.286,1,0.0,1,0,others,692
31718,Married,OTHERS,25,M,33000,120,1.0,0,1.0,0,0,others,626
3973,Single,12TH,24,M,18000,95,1.0,0,0.0,0,0,ConsumerLoan,664
25418,Married,12TH,34,M,18500,57,0.75,0,0.0,0,0,others,709
14241,Single,SSC,23,F,25000,36,0.5,0,0.0,1,0,others,667
20081,Married,UNDER GRADUATE,56,M,35000,369,0.5,0,0.0,0,0,PL,718
11074,Married,GRADUATE,31,M,36700,122,1.0,0,0.0,0,0,others,690
16870,Married,UNDER GRADUATE,48,M,30000,71,0.529,0,0.375,1,0,others,679
12380,Married,GRADUATE,26,M,25000,30,0.0,0,0.0,1,0,others,691
10595,Single,SSC,26,M,11000,77,0.467,0,0.0,1,0,others,709
35704,Married,SSC,43,F,7500,81,0.0,0,0.0,1,0,ConsumerLoan,668
26325,Single,GRADUATE,21,M,15000,16,0.0,0,0.0,0,0,others,690
2460,Single,UNDER GRADUATE,24,M,28000,30,1.0,0,1.0,0,0,PL,657
39365,Married,UNDER GRADUATE,33,M,15000,71,0.786,0,0.75,0,0,ConsumerLoan,661
35352,Married,GRADUATE,39,M,19500,188,0.533,1,0.0,0,0,CC,688
45302,Single,UNDER GRADUATE,24,M,28000,60,1.0,0,0.0,0,0,others,692
44883,Married,SSC,26,M,30000,74,0.19,0,1.0,1,0,PL,650
39625,Married,OTHERS,37,M,15000,31,1.0,0,0.0,1,0,others,685
44801,Married,GRADUATE,34,M,40000,151,0.25,1,0.0,0,0,ConsumerLoan,710
48196,Married,SSC,43,M,21000,101,1.0,0,0.0,0,0,others,671
19053,Single,GRADUATE,32,M,25000,70,0.167,0,0.0,1,0,ConsumerLoan,684
29511,Married,GRADUATE,59,M,18500,42,1.0,0,0.0,0,0,others,702
12079,Married,SSC,39,M,20000,125,0.333,0,0.0,0,0,ConsumerLoan,685
10022,Married,SSC,58,F,20000,130,0.5,0,0.0,1,0,ConsumerLoan,684
9888,Married,12TH,24,M,35000,63,0.857,0,0.5,0,0,ConsumerLoan,663
40615,Married,12TH,46,M,70000,51,0.077,0,0.0,1,0,CC,687
38933,Single,GRADUATE,21,M,38000,66,0.0,0,0.0,0,0,PL,691
31649,Married,12TH,33,M,50000,223,0.929,1,1.0,0,0,ConsumerLoan,690
19939,Married,GRADUATE,34,M,70000,27,0.2,1,0.5,1,0,ConsumerLoan,630
13493,Married,12TH,29,M,40000,190,0.0,0,0.0,1,0,others,695
35295,Married,UNDER GRADUATE,26,M,25000,126,1.0,0,0.0,0,0,others,668
34270,Married,SSC,33,M,14000,17,0.5,0,0.0,1,0,others,673
9700,Married,12TH,32,M,17000,31,0.0,0,0.0,1,0,others,662
29522,Married,12TH,22,M,13000,56,0.0,0,0.0,0,0,ConsumerLoan,689
20386,Married,SSC,26,M,11500,102,1.0,0,0.0,0,0,ConsumerLoan,668
45386,Married,GRADUATE,53,F,20000,180,1.0,0,0.0,0,0,others,672
37130,Single,POST-GRADUATE,30,M,28500,68,1.0,0,0.0,0,0,ConsumerLoan,673
5377,Married,GRADUATE,29,M,13500,41,0.4,1,0.0,0,0,PL,678
22578,Single,SSC,24,M,35000,38,1.0,0,0.0,0,0,others,690
13078,Married,GRADUATE,42,M,64000,187,0.625,1,0.0,1,0,ConsumerLoan,696
297,Married,SSC,52,F,20000,78,0.5,1,1.0,0,0,PL,671
35671,Married,12TH,24,M,16000,86,0.5,0,0.0,0,0,ConsumerLoan,667
29041,Married,GRADUATE,42,M,25000,104,0.375,0,0.0,1,0,others,730
51078,Married,SSC,43,M,20000,154,1.0,0,0.0,0,0,others,669
40786,Married,UNDER GRADUATE,41,M,35000,185,0.75,0,0.333,1,0,PL,687
24567,Single,12TH,27,M,18000,76,1.0,0,0.0,0,0,others,689
20577,Single,UNDER GRADUATE,25,M,20000,63,0.5,0,0.0,0,0,CC,681
45361,Single,GRADUATE,21,M,12,39,1.0,0,0.0,0,0,ConsumerLoan,678
26542,Married,12TH,29,M,20000,121,1.0,0,0.0,0,0,others,660
43443,Single,GRADUATE,24,M,15000,46,0.9,1,0.0,0,0,ConsumerLoan,671
